156,http://imagine.gsfc.nasa.gov/docs/science/know_l2/cosmic_rays.html,1
157,http://en.wikipedia.org/wiki/Alexander_Friedmann,1
158,http://en.wikipedia.org/wiki/Georges_Lemaitre,1
159,http://www.nature.com/nature/journal/v355/n6361/abs/355614a0.html,2
160,http://blackholes.stardate.org/directory/factsheet.php%3Fp%3DV404-Cygni,2
161,http://www.astro.caltech.edu/%7Egeorge/ay20/eaa-wimps-machos.pdf,1
162,https://en.wikipedia.org/wiki/Weakly_interacting_massive_particles,1
163,https://en.wikipedia.org/wiki/Massive_compact_halo_object,1
164,http://highered.mheducation.com/sites/007312387x/student_view0/perception5/weber_s_law__/index.html,1
165,http://en.wikipedia.org/wiki/DBm,1
166,http://www.rapidtables.com/electric/dBm.htm,1
167,http://www.healthline.com/health/copd,1
168,http://photojournal.jpl.nasa.gov/catalog/PIA12753,1
169,http://saturn.jpl.nasa.gov/science/moons/enceladus/,1
170,http://saturn.jpl.nasa.gov/home/index.cfm,2
171,http://ciclops.org,2
172,http://solarsystem.nasa.gov/planets/profile.cfm%3FObject%3DEnceladus,1
173,http://www.cru.uea.ac.uk/cru/info/warming/,4
174,http://www.ncdc.noaa.gov/gcag/gcag.html,2
175,http://stephenschneider.stanford.edu/Climate/ClimateFrameset.html,4
177,https://www.nist.gov/pml/radionuclide-half-life-measurements-data,1
178,http://www.phdcomics.com/higgs/,1
180,http://www.numbertheory.org/book/,2
181,http://en.wikipedia.org/wiki/Compression_driver,1
182,http://en.wikipedia.org/wiki/Horn_loudspeaker,1
183,http://www.ethbib.ethz.ch/exhibit/pauli/neutrino_e.html,2
184,http://en.wikipedia.org/wiki/Wolfgang_Pauli,1
185,http://en.wikipedia.org/wiki/PSR_B1257%252B12,1
186,http://www.mindat.org/loc-387.html,1
187,http://geology.com/rocks/pegmatite.shtml,2
188,http://en.wikipedia.org/wiki/Snellen_chart,2
190,http://images.ksc.nasa.gov/photos/2000/captions/KSC-00PD-5028.html,1
191,http://grin.hq.nasa.gov/ABSTRACTS/GPN-2000-000650.html,2
192,http://en.wikipedia.org/wiki/Seismic_wave,2
193,http://antwrp.gsfc.nasa.gov/apod/ap000130.html,2
194,http://map.gsfc.nasa.gov/m_uni/uni_101mw.html,2
195,http://www.noao.edu/image_gallery/html/im0781.html,4
198,http://en.wikipedia.org/wiki/Yellowcake,6
199,http://www.windows.ucar.edu/tour/link%3D/earth/Water/dissolved_salts.html,1
200,http://www.nasa.gov/missions/current/index.html%23.VFwB6ShQM5s,4
202,http://personal.cha.bellsouth.net/cha/j/o/johngd/files/rv/gfi.pdf,2
203,http://www.summit.com/site+map/search.htm,2
204,http://www.radioworld.com/article/at-rf-it%FFFFFFD5s-only-skin-deep/213989,1
205,http://ecee.colorado.edu/%7Eecen3400/Chapter%252020%2520-%2520The%2520Skin%2520Effect.pdf,1
206,https://www.ligo.caltech.edu/image/ligo20160211a,2
207,https://www.ligo.caltech.edu/news/ligo20160211,4
210,https://www.ligo.caltech.edu/system/media_files/binaries/303/original/ligo-educators-guide.pdf%3F1455165573,4
214,http://www.slac.stanford.edu/,2
215,http://www.bnl.gov/,2
216,http://www.bnl.gov/bnlweb/facilities/RHIC.html,2
217,http://www.bnl.gov/bnlweb/facilities/TVdG.html,2
219,http://www-cdf.fnal.gov/,2
220,http://www-d0.fnal.gov/,2
221,http://www.lbl.gov/abc/cosmic/SKliewer/Cosmic_Rays/Muons.htm,2
223,http://public.web.cern.ch/Public/,6
